"id","key","fields.issuetype.id","fields.issuetype.description","fields.issuetype.name","fields.issuetype.subtask","fields.issuetype.avatarId","fields.project.id","fields.project.key","fields.project.name","fields.project.TypeKey","fields.resolution.id","fields.resolution.description","fields.resolution.name","fields.resolutiondate","fields.workratio","fields.lastViewed","fields.watches.watchCount","fields.watches.isWatching","fields.created","fields.priority.name","fields.priority.id","fields.assignee.name","fields.assignee.key","fields.assignee.displayName","fields.assignee.active","fields.assignee.timeZone","fields.updated","fields.status.description","fields.status.name","fields.status.id","fields.status.statusCategory.id","fields.status.statusCategory.key","fields.status.statusCategory.colorName","fields.status.statusCategory.name","fields.summary","fields.creator.name","fields.creator.key","fields.creator.displayName","fields.creator.active","fields.creator.timeZone","fields.reporter.name","fields.reporter.key","fields.reporter.displayName","fields.reporter.active","fields.reporter.timeZone","fields.duedate","fields.votes.votes","fields.votes.hasVoted"
"218564","JENKINS-71162","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-04-27","Minor","4","","","","","","2023-04-27","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Duration inconsistent Freestyle vs Pipeline","bman42jnks","JIRAUSER154680","Ben","true","America/Los_Angeles","bman42jnks","JIRAUSER154680","Ben","true","America/Los_Angeles","","0","false"
"218563","JENKINS-71161","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","7","The problem is invalid, not a bug, etc.","Not A Defect","2023-05-11","-1","","2","false","2023-04-27","Major","3","aleksisimell","aleksisimell","Aleksi Simell","true","Europe/Helsinki","2023-05-11","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Robot Framework 3.3.0, tests failed and is unstable but still showing green check mark.","sohmahmood","JIRAUSER154480","Sohaib","true","UTC","sohmahmood","JIRAUSER154480","Sohaib","true","UTC","","0","false"
"218562","JENKINS-71160","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2023-04-29","-1","","2","false","2023-04-27","Minor","4","flabrie","flabrie","Francis Labrie","true","America/New_York","2023-05-15","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Workspace: Bad icon reference for the ""Tmp directories are hidden"" alert","flabrie","flabrie","Francis Labrie","true","America/New_York","flabrie","flabrie","Francis Labrie","true","America/New_York","","0","false"
"218561","JENKINS-71159","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","3","The problem is a duplicate of an existing issue.","Duplicate","2023-04-27","-1","","2","false","2023-04-27","Minor","4","","","","","","2023-04-27","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Giant plus sign when configuring SCM","robc","JIRAUSER149509","Rob C","true","UTC","robc","JIRAUSER149509","Rob C","true","UTC","","0","false"
"218560","JENKINS-71158","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2023-04-27","Minor","4","","","","","","2023-04-27","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Add support for Micrometer Observation","marcingrzejszczak","marcingrzejszczak","Marcin Grzejszczak","true","UTC","marcingrzejszczak","marcingrzejszczak","Marcin Grzejszczak","true","UTC","","0","false"
"218558","JENKINS-71157","3","A task that needs to be done.","Task","false","14688","10172","JENKINS","Jenkins","software","4","The problem is not completely described.","Incomplete","2023-04-27","-1","","2","false","2023-04-27","Minor","4","","","","","","2023-04-27","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Require update-center.json for version LTS 2.387.2","yongjs","JIRAUSER154669","Yongjie","true","UTC","yongjs","JIRAUSER154669","Yongjie","true","UTC","","0","false"
"218557","JENKINS-71156","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2023-05-05","-1","","4","false","2023-04-26","Minor","4","janfaracik","JIRAUSER136250","Jan Faracik","true","UTC","2023-05-09","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Unable to reorder elements in jobs","mikerwolski","JIRAUSER131495","Michael","true","UTC","mikerwolski","JIRAUSER131495","Michael","true","UTC","","2","false"
"218556","JENKINS-71155","4","An improvement or enhancement to an existing feature or task.","Improvement","false","14680","10172","JENKINS","Jenkins","software","10001","This issue won't be actioned.","Won't Do","2023-04-26","-1","","2","false","2023-04-26","Minor","4","ifernandezcalvo","ifernandezcalvo","Ivan Fernandez Calvo","true","UTC","2023-04-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","SAML plugin not working with ""internal"" vs. ""external"" Jenkins URL","timsutton","JIRAUSER141254","Tim Sutton","true","UTC","timsutton","JIRAUSER141254","Tim Sutton","true","UTC","","0","false"
"218555","JENKINS-71154","2","A new feature of the product, which has yet to be developed.","New Feature","false","14681","10172","JENKINS","Jenkins","software","","","","","-1","","1","false","2023-04-26","Minor","4","mdaugherty6","mdaugherty6","Michael Daugherty","true","UTC","2023-05-15","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","JCasC -  Retrieve secrets from GCP Secrets Manager","djlm","djlm","Demetrio Lopez","true","UTC","djlm","djlm","Demetrio Lopez","true","UTC","","0","false"
"218554","JENKINS-71153","10001","Created by Jira Software - do not edit or delete. Issue type for a big user story that needs to be broken down.","Epic","false","0","10172","JENKINS","Jenkins","software","","","","","-1","","2","false","2023-04-26","Minor","4","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","2023-06-20","The issue is open and ready for the assignee to start work on it.","Open","1","2","new","blue-gray","To Do","Unblock accessibility issues on Jenkins, and create a roadmap for addressing major known issues.","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","cristinap","JIRAUSER146004","Cristina Pizzagalli","true","UTC","","0","false"
"218553","JENKINS-71152","1","A problem which impairs or prevents the functions of the product.","Bug","false","14673","10172","JENKINS","Jenkins","software","1","A fix for this issue is checked into the tree and tested.","Fixed","2023-04-28","-1","","1","false","2023-04-26","Minor","4","janfaracik","JIRAUSER136250","Jan Faracik","true","UTC","2023-04-28","The issue is considered finished, the resolution is correct. Issues which are closed can be reopened.","Closed","6","3","done","green","Done","Inpage jumplists no longer work on the System page","janfaracik","JIRAUSER136250","Jan Faracik","true","UTC","janfaracik","JIRAUSER136250","Jan Faracik","true","UTC","","0","false"
